"track_name","artist.s._name","artist_count","released_year","released_month","released_day","in_spotify_playlists","in_spotify_charts","streams","in_apple_playlists","in_apple_charts","in_deezer_playlists","in_deezer_charts","in_shazam_charts","bpm","danceability_.","valence_.","energy_.","acousticness_.","instrumentalness_.","liveness_.","speechiness_.","multiple_artist","top100","rank","Major","Minor","CSharp","FSharp","D","ASharp","GSharp","G","B","A","E","DSharp","F","taylor_swift","bad_bunny","the_weeknd","drake","peso_pluma"
"Honest (feat. Don Toliver)","justin bieber, don toliver",2,2022,4,29,1351,0,106919680,26,1,17,0,0,150,82,82,66,13,0,11,6,1,0,"Top 950",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Broke Boys","drake, 21 savage",2,2022,11,4,1060,0,106249219,3,8,5,0,0,120,64,11,53,1,0,25,27,1,0,"Top 950",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"Private Landing (feat. Justin Bieber & Future)","don toliver, future, justin bieber",3,2023,2,23,1190,0,105062254,29,3,18,0,19,137,84,44,67,8,0,11,6,1,0,"Top 950",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Princess Diana (with Nicki Minaj)","nicki minaj, ice spice",2,2023,4,14,1444,4,104992946,0,0,0,0,0,148,90,74,68,14,0,10,19,1,0,"Top 950",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"I'm Not Here To Make Friends","sam smith, calvin harris, jessie reyez",3,2023,1,27,1890,0,103787664,86,1,49,0,9,115,70,84,90,17,0,41,6,1,0,"Top 950",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cupid ï¿½ï¿½ï¿½ Twin Ver. (FIFTY FIFTY) ï¿½ï¿½ï¿½ Spe","sped up 8282",1,1997,1,1,472,2,103762518,0,0,6,0,0,144,74,75,73,42,0,9,4,0,0,"Top 950",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Right On","lil baby",1,2022,4,8,1116,0,101780047,31,9,15,0,1,166,70,22,61,2,0,10,34,0,0,"Top 950",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Best Friends","the weeknd",1,2022,1,7,1292,0,101114984,3,18,14,0,0,87,49,49,59,44,0,35,21,0,0,"Top 950",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"Arcï¿½ï¿½ngel: Bzrp Music Sessions, Vol","arcangel, bizarrap",2,2023,3,22,654,3,100409613,11,3,18,1,1,124,72,79,78,55,0,15,30,1,0,"Top 950",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Seek & Destroy","sza",1,2022,12,9,1007,0,98709329,5,31,1,0,0,152,65,35,65,44,18,21,7,0,0,"Top 950",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Come Back Home - From ""Purple Hearts""","sofia carson",1,2022,7,12,367,0,97610446,28,67,195,0,0,145,56,43,53,24,0,12,4,0,0,"Top 950",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Queencard","(g)i-dle",1,2023,5,15,451,33,96273746,10,126,7,0,148,130,82,69,83,3,0,27,5,0,0,"Top 950",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Double Fantasy (with Future)","the weeknd, future",2,2023,4,21,1169,0,96180277,36,65,28,0,0,119,60,10,57,1,0,50,3,1,0,"Top 950",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Alone","burna boy",1,2022,11,4,782,2,96007391,27,18,32,1,0,90,61,32,67,15,0,11,5,0,0,"Top 950",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"People Pt.2 (feat. IU)","iu, agust d",2,2023,4,7,209,4,95816024,4,45,11,2,24,89,73,44,57,39,0,32,6,1,0,"Top 950",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Everything I Love","morgan wallen",1,2023,1,31,579,0,95623148,11,54,0,0,103,104,56,72,85,0,0,15,3,0,0,"Top 950",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"fukumean","gunna",1,2023,5,15,1096,83,95217315,60,210,48,11,953,130,85,22,62,12,0,28,9,0,0,"Top 950",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"What It Is (Solo Version)","doechii",1,2023,3,17,804,25,95131998,29,76,24,0,162,172,74,76,76,6,0,10,9,0,0,"Top 950",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bye","peso pluma",1,2023,5,26,324,14,95053634,13,110,8,2,60,122,78,70,81,57,0,10,5,0,0,"Top 950",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Residente: Bzrp Music Sessions, Vol. 49","residente, bizarrap",2,2022,3,3,461,0,94616487,7,11,13,0,0,71,59,70,74,56,0,11,40,1,0,"Top 950",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)","a$ap rocky, metro boomin, roisee",3,2023,6,2,727,16,94186466,17,60,28,1,44,90,60,13,53,4,0,21,4,1,0,"Top 950",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Used (feat. Don Toliver)","sza, don toliver",2,2022,12,8,1042,0,94005786,7,29,3,0,0,150,73,71,69,53,0,32,9,1,0,"Top 950",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Sem Alianï¿½ï¿½a no ","mc xenon, os gemeos da putaria",2,2022,12,23,454,4,93587665,6,1,21,0,1,83,53,40,36,73,0,11,33,1,0,"Top 950",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PERO Tï¿","karol g, quevedo",2,2023,2,23,387,11,93438910,11,15,14,3,1,140,86,68,79,39,0,11,29,1,0,"Top 950",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BackOutsideBoyz","drake",1,2022,11,4,1045,0,93367537,8,5,2,0,0,142,85,40,43,4,0,39,32,0,0,"Top 950",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"UNFORGIVEN (feat. Nile Rodgers)","nile rodgers, le sserafim",2,2023,5,1,327,13,92035115,14,110,9,0,49,104,80,38,88,11,0,11,5,1,0,"Top 950",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"So Good","halsey",1,2022,6,9,1057,0,91781263,51,14,19,0,0,83,63,29,62,4,0,18,4,0,0,"Top 950",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"I Heard You're Married (feat. Lil Wayne)","the weeknd, lil wayne",2,2022,1,7,1178,0,91656026,9,10,9,0,0,110,75,85,84,10,0,31,19,1,0,"Top 950",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"My Mind & Me","selena gomez",1,2022,11,3,953,0,91473363,61,13,37,1,0,144,60,24,39,57,0,8,3,0,0,"Top 950",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Super","seventeen",1,2023,4,24,271,12,91221625,16,103,9,0,55,137,77,35,88,16,0,17,9,0,0,"Top 950",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"VAGABUNDO","sebastian yatra, manuel turizo, beï¿½ï",3,2023,5,12,1094,34,90839753,40,58,47,8,203,127,82,89,85,4,0,23,6,1,0,"Top 950",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Agudo Mï¿½ï¿½gi","styrx, utku inc, thezth",3,1930,1,1,323,0,90598517,4,0,14,0,0,130,65,49,80,22,4,7,5,1,0,"Top 950",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rosa Pastel","jasiel nuï¿½ï¿½ez, peso p",2,2023,2,2,200,4,90025258,8,77,2,1,1,123,70,86,68,24,0,11,4,1,0,"Top 950",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Abcdario","junior h, eden muï¿½ï",2,2023,5,13,262,5,89933133,8,60,4,1,109,129,70,42,43,78,0,11,3,1,0,"Top 950",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Chance","paulo londra",1,2022,4,6,225,0,89566512,11,0,7,0,0,138,72,22,46,24,0,9,6,0,0,"Top 950",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ainï¿½ï¿½ï¿½t Tha","morgan wallen",1,2023,3,3,356,4,88791109,4,20,0,0,0,121,64,67,80,0,0,36,3,0,0,"Top 950",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Here We Goï¿½ï¿½ï¿½ Again (feat. Tyler, the Cr","the weeknd, tyler, the creator",3,2022,1,7,1420,0,88103848,7,18,7,0,0,135,41,27,64,36,0,60,3,1,0,"Top 950",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Special","sza",1,2022,12,9,906,0,88092256,6,21,3,0,0,76,60,19,20,78,0,11,5,0,0,"Top 950",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)","swae lee, lil wayne, offset, metro boomin",4,2023,6,2,551,4,86773632,13,46,20,1,10,146,61,20,48,21,0,12,6,1,0,"Top 950",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"LADY GAGA","gabito ballesteros, junior h, peso pluma",3,2023,6,22,332,26,86444842,11,163,10,4,0,140,65,87,74,22,0,42,4,1,0,"Top 950",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"Savior","kendrick lamar, sam dew, baby keem",3,2022,5,13,2291,0,86176890,9,0,8,0,0,123,61,66,71,53,0,32,46,1,0,"Top 950",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Hot Shit (feat. Ye & Lil Durk)","kanye west, lil durk, cardi b",3,2022,7,1,1601,0,85924992,11,0,2,0,0,157,88,52,69,0,0,8,23,1,0,"Top 950",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"California Breeze","lil baby",1,2022,10,14,991,0,85559365,36,38,13,0,3,162,74,22,67,0,0,11,46,0,0,"Top 950",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Bye Bye","marshmello, juice wrld",2,2022,10,14,766,0,84697729,16,0,9,0,0,83,65,24,53,6,0,51,4,1,0,"Top 950",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"I Wrote The Book","morgan wallen",1,2023,1,31,430,0,83021468,15,17,0,0,0,144,68,83,81,9,0,8,4,0,0,"Top 950",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Red Ruby Da Sleeze","nicki minaj",1,2023,3,3,1168,0,81419389,45,11,20,0,21,98,70,29,73,12,0,11,26,0,0,"Top 950",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Do We Have A Problem?","nicki minaj, lil baby",2,2022,2,4,1064,0,81350745,42,1,26,0,0,120,84,54,51,47,0,12,40,1,0,"Top 950",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Novo Balanï¿½","veigh, bvga beatz, supernova ent, prod malax",4,2023,5,19,283,7,81102253,6,9,26,1,66,124,84,65,50,67,0,13,6,1,0,"Top 950",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"DOGTOOTH","tyler, the creator",2,2023,3,27,1479,0,80758350,23,0,18,0,33,78,71,80,65,51,0,22,32,1,0,"Top 950",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Born Singer","bts",1,2022,6,10,279,0,79095270,0,18,6,0,0,158,60,68,84,4,0,24,11,0,0,"Top 950",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Rumble","skrillex, flowdan, fred again..",3,2022,1,17,2849,0,78489819,39,45,27,0,1,140,81,6,84,5,23,6,6,1,0,"Top 950",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SABOR FRESA","fuerza regida",1,2023,6,22,250,26,78300654,16,149,10,5,168,130,79,96,86,9,0,9,9,0,0,"Top 950",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"On Time (with John Legend)","john legend, metro boomin",2,2022,12,2,398,0,78139948,2,2,6,0,2,80,33,51,59,76,0,44,6,1,0,"Top 950",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"I Know - PR1SVX Edit","kanii, pr1isvx",2,2023,3,24,407,0,77377503,16,15,5,0,1,134,67,11,76,8,47,30,7,1,0,"Top 950",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Blessed-Cursed","enhypen",1,2022,1,10,246,0,77337771,2,12,10,0,0,127,60,40,89,9,0,60,6,0,0,"Top 950",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Primera Cita","carin leon",1,2022,4,20,266,27,77309611,6,40,6,6,202,158,54,50,40,61,0,10,6,0,0,"Top 950",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Conexï¿½ï¿½es de Mï¿½ï¿½fia (feat. Rich ","rich the kid, matuï¿",2,2023,4,30,385,4,77233241,17,7,41,1,29,117,77,69,58,39,0,26,5,1,0,"Top 950",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Shoong! (feat. LISA of BLACKPINK)","taeyang, lisa",2,2023,4,25,351,9,76910644,16,90,10,0,64,110,76,26,70,1,0,41,6,1,0,"Top 950",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Purple Hearts","kendrick lamar, ghostface killah, summer walker",3,2022,5,13,2308,0,76831876,7,0,7,0,0,138,57,71,82,19,0,15,29,1,0,"Top 950",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Bite Me","enhypen",1,2023,5,22,349,69,76767396,8,96,5,0,56,105,80,69,78,28,0,11,14,0,0,"Top 950",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"psychofreak (feat. WILLOW)","camila cabello, willow",2,2022,4,7,918,0,75476209,24,0,52,0,0,180,63,45,64,34,0,9,8,1,0,"Top 950",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Starry Eyes","the weeknd",1,2022,1,7,1014,0,74601456,1,17,11,0,0,86,28,13,41,50,0,19,3,0,0,"Top 950",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"SOS","sza",1,2022,12,9,827,0,73981293,6,18,1,0,0,119,51,51,66,67,0,9,23,0,0,"Top 950",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"A Veces (feat. Feid)","feid, paulo londra",2,2022,11,3,573,0,73513683,2,0,7,0,0,92,80,81,67,4,0,8,6,1,0,"Top 950",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cartï¿½ï¿½o B","mc caverinha, kayblack",2,2023,5,11,269,4,71573339,7,2,30,1,11,108,84,55,47,26,0,20,64,1,0,"Top 950",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"The Heart Part 5","kendrick lamar",1,2022,5,8,2939,0,71423324,29,0,30,0,0,98,76,79,81,18,0,6,34,0,0,"Top 950",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Con La Brisa","ludwig goransson, foudeqush",2,2022,11,4,486,0,71095708,8,1,7,0,0,114,62,25,44,51,33,14,3,1,0,"Top 950",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Rumbling (TV Size)","sim",1,2022,1,10,254,0,71014967,0,4,23,0,0,145,41,65,88,0,0,26,5,0,0,"Top 950",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Obsessed","abhijay sharma, riar saab",2,2022,9,29,161,6,71007139,10,79,2,0,42,135,80,85,74,62,0,8,9,1,0,"Top 950",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Self Love (Spider-Man: Across the Spider-Verse) (Metro Boomin & Coi Leray)","metro boomin, coi leray",2,2023,6,2,332,5,70106975,18,41,5,0,19,120,78,5,30,21,0,13,5,1,0,"Top 950",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Lovezinho","treyce",1,2022,7,28,242,0,70069745,12,2,13,0,4,128,82,61,59,30,0,12,4,0,0,"Top 950",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"We Cry Together","kendrick lamar, taylour paige",2,2022,5,13,1635,0,68895644,4,1,6,0,0,108,65,52,69,31,0,8,36,1,0,"Top 950",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Hits Different","taylor swift",1,2023,5,26,547,0,68616963,15,15,6,0,0,106,67,24,78,15,0,30,4,0,0,"Top 950",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Peaches (from The Super Mario Bros. Movie)","jack black",1,2023,4,7,34,0,68216992,0,0,0,0,0,92,71,41,31,79,0,10,5,0,0,"Top 950",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"F2F","sza",1,2022,12,9,989,0,67540165,5,9,1,0,0,90,53,47,74,9,0,34,4,0,0,"Top 950",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"VOID","melanie martinez",1,2023,3,29,596,0,67070410,29,9,12,0,52,100,72,42,66,18,4,19,4,0,0,"Top 950",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Rauw Alejandro: Bzrp Music Sessions, Vol. 56","rauw alejandro, bizarrap",2,2023,6,21,871,32,66902503,25,59,32,5,88,128,78,59,65,10,0,26,5,1,0,"Top 950",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"SloMo","chanel",1,2021,12,24,1211,0,65719930,31,0,19,0,2,105,73,59,81,13,0,9,6,0,0,"Top 950",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S-Class","stray kids",1,2023,6,2,290,19,65496046,9,101,5,0,73,105,89,67,78,9,0,7,33,0,0,"Top 950",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Gone Girl","sza",1,2022,12,9,892,0,65362788,3,17,2,0,0,150,43,42,44,57,0,15,6,0,0,"Top 950",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Barbie World (with Aqua) [From Barbie The Album]","nicki minaj, aqua, ice spice",3,2023,6,23,1117,80,65156199,82,145,65,16,NA,144,77,75,58,52,0,23,25,1,0,"Top 950",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gospel (with Eminem)","eminem, dr. dre",2,2022,2,4,1040,0,64787943,8,0,29,0,0,117,92,62,86,11,0,24,24,1,0,"Top 950",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bussin","nicki minaj, lil baby",2,2022,2,11,847,0,64714573,25,0,14,0,0,140,89,75,70,6,0,13,5,1,0,"Top 950",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")","arijit singh, sachin-jigar, amitabha bhattacharya",3,2023,5,15,178,6,64533040,6,71,1,0,31,100,56,53,55,53,0,12,4,1,0,"Top 950",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Donï¿½ï¿½ï¿½t Break My","the weeknd",1,2022,1,7,1184,0,63803529,1,5,6,0,0,122,77,25,62,34,0,23,3,0,0,"Top 950",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"Notice Me","sza",1,2022,12,9,819,0,62019074,14,22,0,0,0,160,72,78,68,28,0,11,12,0,0,"Top 950",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Worldwide Steppers","kendrick lamar",1,2022,5,13,1480,0,61739839,1,0,5,0,0,72,56,56,47,76,0,8,36,0,0,"Top 950",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"MOJABI GHOST","tainy, bad bunny",2,2023,6,29,859,40,61245289,35,109,41,14,211,122,81,74,71,14,0,56,4,1,0,"Top 950",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Mami Chula","quevedo, jhayco",2,2023,4,27,875,4,61105704,17,13,27,0,43,120,80,33,70,22,0,9,4,1,0,"Top 950",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"thought i was playing","21 savage, gunna",2,2022,1,7,807,0,60680939,3,0,5,0,0,148,68,29,73,0,0,7,7,1,0,"Top 950",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Snow On The Beach (feat. More Lana Del Rey)","lana del rey, taylor swift",2,2023,5,26,359,2,60350538,1,0,9,0,0,110,66,32,40,81,0,11,3,1,0,"Top 950",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Man Made A Bar (feat. Eric Church)","morgan wallen, eric church",2,2023,3,3,329,0,58890931,14,35,1,0,0,148,50,49,76,12,0,12,3,1,0,"Top 950",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Mr. Morale","kendrick lamar, tanna leone",2,2022,5,13,1860,0,58687425,1,0,3,0,0,174,73,26,54,30,0,34,32,1,0,"Top 950",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"SORRY NOT SORRY","tyler, the creator",2,2023,3,31,709,0,58473276,8,1,13,0,0,96,48,50,80,40,0,37,20,1,0,"Top 950",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Super Shy","newjeans",1,2023,7,7,422,55,58255150,37,202,21,5,168,150,78,52,82,18,0,15,7,0,0,"Top 950",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Columbia","quevedo",1,2023,7,7,714,43,58149378,25,89,30,13,194,100,67,26,71,37,0,11,4,0,0,"Top 950",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"MONTAGEM - FR PUNK","ayparia, unxbected",2,2012,6,20,641,50,58054811,1,52,8,0,NA,129,63,84,82,70,8,9,7,1,0,"Top 950",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"69","nicky jam, feid",2,2023,5,18,1134,22,57945987,39,14,48,2,3,93,79,58,62,11,0,11,23,1,0,"Top 950",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"(It Goes Like) Nanana - Edit","peggy gou",1,2023,6,15,2259,59,57876440,0,0,109,17,0,130,67,96,88,12,19,8,4,0,0,"Top 950",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"POLARIS - Remix","feid, mora, saiko, quevedo",4,2023,6,8,773,33,57312735,20,46,21,8,99,170,62,55,80,15,0,37,7,1,0,"Top 950",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Smoking on my Ex Pack","sza",1,2022,12,9,811,0,57144458,6,11,3,0,0,81,47,33,68,24,0,22,38,0,0,"Top 950",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"AMERICA HAS A PROBLEM (feat. Kendrick Lamar)","kendrick lamar, beyoncï¿",2,2023,5,19,896,0,57089066,34,2,33,0,1,126,78,20,70,1,0,16,4,1,0,"Top 950",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Conceited","sza",1,2022,12,9,899,0,56870689,2,14,2,0,0,150,79,77,46,5,0,11,7,0,0,"Top 950",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ýýý98 Braves","morgan wallen",1,2023,3,3,282,0,56533272,6,15,0,0,0,142,49,48,67,10,0,26,3,0,0,"Top 950",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"LUNA","junior h, peso pluma",2,2023,6,22,201,11,55842345,19,117,8,1,74,128,75,79,63,33,0,15,4,1,0,"Top 950",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"25k jacket (feat. Lil Baby)","gunna, lil baby",2,2022,1,7,620,0,54937991,17,3,3,0,0,115,90,74,54,16,0,13,28,1,0,"Top 950",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"SPACE MAN","sam ryder",1,2022,2,22,1329,0,54682594,42,51,32,0,0,80,47,33,83,18,0,10,5,0,0,"Top 950",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"BABY HELLO","rauw alejandro, bizarrap",2,2023,6,23,1004,35,54266102,42,80,58,3,169,130,77,84,89,17,0,43,5,1,0,"Top 950",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tere Vaaste (From ""Zara Hatke Zara Bachke"")","sachin-jigar, shadab faridi, altamash faridi, amitabh bhattacharya, varun jain",5,2023,5,22,182,8,54225632,3,88,1,0,52,110,76,96,72,32,0,9,4,1,0,"Top 950",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Lady Mi Amor","feid",1,2022,9,13,330,0,53987404,3,0,2,0,0,93,78,75,62,6,0,15,6,0,0,"Top 950",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dawn FM","the weeknd",1,2022,1,7,811,0,53933526,1,8,6,0,0,78,27,10,49,62,0,49,5,0,0,"Top 950",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Still Life","bigbang",1,2022,4,5,181,0,53909146,16,14,7,0,0,118,68,24,58,44,0,6,3,0,0,"Top 950",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Stefania (Kalush Orchestra)","kalush",1,2022,3,10,555,0,53729194,10,4,4,0,0,105,83,32,82,14,0,12,4,0,0,"Top 950",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mirror","kendrick lamar",1,2022,5,13,1929,0,53603447,2,0,4,0,0,92,66,29,65,23,0,8,7,0,0,"Top 950",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"HAPPY","nf",1,2023,3,25,660,0,52722996,22,7,11,0,78,106,73,22,86,31,0,12,4,0,0,"Top 950",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"TULUM","peso pluma, grupo frontera",2,2023,6,28,266,34,52294266,20,185,13,8,197,168,56,63,87,39,0,11,5,1,0,"Top 950",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"I Can See You (Taylorï¿½ï¿½ï¿½s Version) (From The ","taylor swift",1,2023,7,7,516,38,52135248,73,119,42,1,150,123,69,82,76,6,0,6,3,0,0,"Top 950",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Lilith (feat. SUGA of BTS) (Diablo IV Anthem)","halsey, suga",2,2023,6,5,215,6,51985779,6,14,8,2,4,84,43,14,74,1,0,19,8,1,0,"Top 950",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Far","sza",1,2022,12,9,680,0,51641685,2,15,1,0,0,116,61,48,55,67,0,16,8,0,0,"Top 950",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mejor Que Yo","mambo kingz, dj luian, anuel aa",3,2023,5,4,675,1,50847624,9,13,11,0,1,178,62,56,66,18,0,12,5,1,0,"Top 950",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Worst Day","future",1,2022,2,11,910,0,50746620,20,3,24,0,0,89,65,60,60,11,0,10,40,0,0,"Top 950",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Too Late","sza",1,2022,12,8,714,0,49262961,0,9,2,0,0,128,45,35,68,78,0,39,8,0,0,"Top 950",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
